0,テスト,てすと,てすと2,てすと3
1720,グリダニアンホラ,ぐりだにあんほら
1721,ロミンサンナックル,ろみんさんなっくる
1722,ウルダハンヒマンテス,うるだはんひまんてす
1723,コバルトナックル,こばるとなっくる
1724,エーテリアル・コバルトナックル,えーてりある・こばるとなっくる
1725,グリダニアンサージェント・パタ,ぐりだにあんさーじぇんと・ぱた
1726,ロミンサンサージェント・フック,ろみんさんさーじぇんと・ふっく
1727,ウルダハンサージェント・パタ,うるだはんさーじぇんと・ぱた
1728,ペイストセスタス,ぺいすとせすたす
1729,エーテリアル・ペイストセスタス,えーてりある・ぺいすとせすたす
1730,ヴァーダントホラ,ゔぁーだんとほら
1731,サイモン・ハニークロー,さいもん・はにーくろー
1732,ヴィンテージホラ,ゔぃんてーじほら
1733,コバルトクロー,こばるとくろー
1734,エーテリアル・コバルトクロー,えーてりある・こばるとくろー
1735,未完のスファライ,みかんのすふぁらい
1736,ギガントガルクロー,ぎがんとがるくろー
1737,グリダニアンオフィサー・クロー,ぐりだにあんおふぃさー・くろー
1738,ロミンサンオフィサー・フック,ろみんさんおふぃさー・ふっく
1739,ウルダハンオフィサー・ジャマダル,うるだはんおふぃさー・じゃまだる
1740,ワイルドリングセスタス,わいるどりんぐせすたす
1741,イフリートクロー,いふりーとくろー
1742,モグモグフィスト,もぐもぐふぃすと
1743,アベンジャー,あべんじゃー
1744,ガルーダタロン,がるーだたろん
1745,タイタンナックル,たいたんなっくる
1746,スファライ,すふぁらい
1747,アラガンバグナウ,あらがんばぐなう
1748,ヘリッシュクロウ,へりっしゅくろう
1749,ウェザードウォーアクス,うぇざーどうぉーあくす
1750,ウォーアクス,うぉーあくす
1751,ラブリュス,らぶりゅす
1752,クラウドアクス,くらうどあくす
1753,スパイクドラブリュス,すぱいくどらぶりゅす
1754,アイアンウォーアクス,あいあんうぉーあくす
1755,エーテリアル・アイアンウォーアクス,えーてりある・あいあんうぉーあくす
1756,アイアンラブリュス,あいあんらぶりゅす
1757,エーテリアル・アイアンラブリュス,えーてりある・あいあんらぶりゅす
1758,インフェルノアクス,いんふぇるのあくす
1759,エーテリアル・インフェルノアクス,えーてりある・いんふぇるのあくす
1760,グリダニアンプライベート・アクス,ぐりだにあんぷらいべーと・あくす
1761,ロミンサンプライベート・アクス,ろみんさんぷらいべーと・あくす
1762,ウルダハンプライベート・アクス,うるだはんぷらいべーと・あくす
1763,ドクトルビル,どくとるびる
1764,ビル,びる
1765,エーテリアル・ビル,えーてりある・びる
1766,サンダーストームアクス,さんだーすとーむあくす
1767,エーテリアル・サンダーストームアクス,えーてりある・さんだーすとーむあくす
1768,エルムロードタスク,えるむろーどたすく
1769,スパイクドスチールラブリュス,すぱいくどすちーるらぶりゅす
1770,エーテリアル・スパイクドスチールラブリュス,えーてりある・すぱいくどすちーるらぶりゅす
1771,オールドビル,おーるどびる
1772,グリダニアンプライベート・ラブリュス,ぐりだにあんぷらいべーと・らぶりゅす
1773,ロミンサンプライベート・ラブリュス,ろみんさんぷらいべーと・らぶりゅす
1774,ウルダハンプライベート・ラブリュス,うるだはんぷらいべーと・らぶりゅす
1775,チャードアクス,ちゃーどあくす
1776,スチールバルディッシュ,すちーるばるでぃっしゅ
1777,エーテリアル・スチールバルディッシュ,えーてりある・すちーるばるでぃっしゅ
1778,スチールブージ,すちーるぶーじ
1779,エーテリアル・スチールブージ,えーてりある・すちーるぶーじ
1780,ボアズベイン,ぼあずべいん
1781,スパイクドミスリルラブリュス,すぱいくどみすりるらぶりゅす
1782,エーテリアル・スパイクドミスリルラブリュス,えーてりある・すぱいくどみすりるらぶりゅす
1783,グリダニアンビル,ぐりだにあんびる
1784,ロミンサンウォーアクス,ろみんさんうぉーあくす
1785,ウルダハンブージ,うるだはんぶーじ
1786,ミスリルブージ,みすりるぶーじ
1787,エーテリアル・ミスリルブージ,えーてりある・みすりるぶーじ
1788,アイゼンテンツァー,あいぜんてんつぁー
1789,グリダニアンラブリュス,ぐりだにあんらぶりゅす
1790,ロミンサンブージ,ろみんさんぶーじ
1791,ロミンサンビル,ろみんさんびる
1792,ウルダハンバルディッシュ,うるだはんばるでぃっしゅ
1793,グリダニアンサージェント・アクス,ぐりだにあんさーじぇんと・あくす
1794,ロミンサンサージェント・アクス,ろみんさんさーじぇんと・あくす
1795,ウルダハンサージェント・アクス,うるだはんさーじぇんと・あくす
1796,バッカニアバルディッシュ,ばっかにあばるでぃっしゅ
1797,エーテリアル・バッカニアバルディッシュ,えーてりある・ばっかにあばるでぃっしゅ
1798,カノープスビル,かのーぷすびる
1799,シボルド・リーチ,しぼるど・りーち
1800,ヴィンテージビル,ゔぃんてーじびる
1801,デミルーンブージ,でみるーんぶーじ
1802,エーテリアル・デミルーンブージ,えーてりある・でみるーんぶーじ
1803,スパイクドコバルトラブリュス,すぱいくどこばるとらぶりゅす
1804,エーテリアル・スパイクドコバルトラブリュス,えーてりある・すぱいくどこばるとらぶりゅす
1805,未完のブラビューラ,みかんのぶらびゅーら
1806,ギガントガルウォーアクス,ぎがんとがるうぉーあくす
1807,グリダニアンオフィサー・バルディッシュ,ぐりだにあんおふぃさー・ばるでぃっしゅ
1808,ロミンサンオフィサー・ラブリュス,ろみんさんおふぃさー・らぶりゅす
1809,ウルダハンオフィサー・アクス,うるだはんおふぃさー・あくす
1810,バーバリアンバルディッシュ,ばーばりあんばるでぃっしゅ
1811,イフリートバトルアクス,いふりーとばとるあくす
1812,モグモグアクス,もぐもぐあくす
1813,ランページャー,らんぺーじゃー
1814,ガルーダスクリーム,がるーだすくりーむ
1815,タイタンアクス,たいたんあくす
1816,ブラビューラ,ぶらびゅーら
1817,アラガンバトルアクス,あらがんばとるあくす
1818,ダブルハーケン,だぶるはーけん
1819,ウェザードスピア,うぇざーどすぴあ
1820,ハープーン,はーぷーん
1821,スピア,すぴあ
1822,ラムホーンハープーン,らむほーんはーぷーん
1823,フェザーハープーン,ふぇざーはーぷーん
1824,ブラススピア,ぶらすすぴあ
1825,アイアンスピア,あいあんすぴあ
1826,エーテリアル・アイアンスピア,えーてりある・あいあんすぴあ
1827,ランス,らんす
1828,エーテリアル・ランス,えーてりある・らんす
1829,グリダニアンプライベート・ハープーン,ぐりだにあんぷらいべーと・はーぷーん
1830,ロミンサンプライベート・ハープーン,ろみんさんぷらいべーと・はーぷーん
1831,ウルダハンプライベート・ハープーン,うるだはんぷらいべーと・はーぷーん
1832,ドクトルフォーク,どくとるふぉーく
1833,ギザルメ,ぎざるめ
1834,エーテリアル・ギザルメ,えーてりある・ぎざるめ
1835,クリムゾンタイド,くりむぞんたいど
1836,シルバーフォーク,しるばーふぉーく
1837,エーテリアル・シルバーフォーク,えーてりある・しるばーふぉーく
1838,ハルバード,はるばーど
1839,エーテリアル・ハルバード,えーてりある・はるばーど
1840,オールドギザルメ,おーるどぎざるめ
1841,グリダニアンプライベート・スピア,ぐりだにあんぷらいべーと・すぴあ
1842,ロミンサンプライベート・スピア,ろみんさんぷらいべーと・すぴあ
1843,ウルダハンプライベート・スピア,うるだはんぷらいべーと・すぴあ
1844,タイドスプリッター,たいどすぷりったー
1845,スチールスピア,すちーるすぴあ
1846,エーテリアル・スチールスピア,えーてりある・すちーるすぴあ
1847,スチールヘヴィランス,すちーるへゔぃらんす
1848,エーテリアル・スチールヘヴィランス,えーてりある・すちーるへゔぃらんす
1849,シェルスプリッター,しぇるすぷりったー
1850,ヤーゾンハープーン,やーぞんはーぷーん
1851,エーテリアル・ヤーゾンハープーン,えーてりある・やーぞんはーぷーん
1852,グリダニアンフォーク,ぐりだにあんふぉーく
1853,ロミンサンギザルメ,ろみんさんぎざるめ
1854,ウルダハンハルバード,うるだはんはるばーど
1855,ミスリルランス,みすりるらんす
1856,エーテリアル・ミスリルランス,えーてりある・みすりるらんす
1857,飛竜の槍,ひりゅうのやり
1858,グリダニアンハープーン,ぐりだにあんはーぷーん
1859,ロミンサンハルバード,ろみんさんはるばーど
1860,ロミンサンランス,ろみんさんらんす
1861,ウルダハンギザルメ,うるだはんぎざるめ
1862,コバルトハルバード,こばるとはるばーど
1863,エーテリアル・コバルトハルバード,えーてりある・こばるとはるばーど
1864,グリダニアンサージェント・スピア,ぐりだにあんさーじぇんと・すぴあ
1865,ロミンサンサージェント・スピア,ろみんさんさーじぇんと・すぴあ
1866,ウルダハンサージェント・スピア,うるだはんさーじぇんと・すぴあ
1867,トライデント,とらいでんと
1868,エーテリアル・トライデント,えーてりある・とらいでんと
1869,カノープスギザルメ,かのーぷすぎざるめ
1870,ゲルバルド・レッドスパイク,げるばるど・れっどすぱいく
1871,ヴィンテージギザルメ,ゔぃんてーじぎざるめ
1872,ハートギザルメ,はーとぎざるめ
1873,エーテリアル・ハートギザルメ,えーてりある・はーとぎざるめ
1874,未完のゲイボルグ,みかんのげいぼるぐ
1875,ギガントガルトライデント,ぎがんとがるとらいでんと
1876,グリダニアンオフィサー・スピア,ぐりだにあんおふぃさー・すぴあ
1877,ロミンサンオフィサー・トライデント,ろみんさんおふぃさー・とらいでんと
1878,ウルダハンオフィサー・スピア,うるだはんおふぃさー・すぴあ
1879,チャンピオンランス,ちゃんぴおんらんす
1880,イフリートハープーン,いふりーとはーぷーん
1881,モグモグフォーク,もぐもぐふぉーく
1882,オベリスク,おべりすく
1883,ガルーダビーク,がるーだびーく
1884,タイタンスピア,たいたんすぴあ
1885,ゲイボルグ,げいぼるぐ
1886,サンダークラウド,さんだーくらうど
1887,アラガンスピア,あらがんすぴあ
1888,ホーリーランス,ほーりーらんす
1889,ウェザードショートボウ,うぇざーどしょーとぼう
1890,ジャッジボウ,じゃっじぼう
1891,ショートボウ,しょーとぼう
1892,ロングボウ,ろんぐぼう
1893,ショートボウDX,しょーとぼうDX
1894,ラップドロングボウ,らっぷどろんぐぼう
1895,アッシュショートボウ,あっしゅしょーとぼう
1896,エーテリアル・アッシュショートボウ,えーてりある・あっしゅしょーとぼう
1897,エルムロングボウ,えるむろんぐぼう
1898,エーテリアル・エルムロングボウ,えーてりある・えるむろんぐぼう
1899,エルムベロシティボウ,えるむべろしてぃぼう
1900,エーテリアル・エルムベロシティボウ,えーてりある・えるむべろしてぃぼう
1901,ドクトルアームドボウ,どくとるあーむどぼう
1902,グリダニアンプライベート・ショートボウ,ぐりだにあんぷらいべーと・しょーとぼう
1903,ロミンサンプライベート・ショートボウ,ろみんさんぷらいべーと・しょーとぼう
1904,ウルダハンプライベート・ショートボウ,うるだはんぷらいべーと・しょーとぼう
1905,ラップド・エルムロングボウ,らっぷど・えるむろんぐぼう
1906,エーテリアル・ラップド・エルムロングボウ,えーてりある・らっぷど・えるむろんぐぼう
1907,アウリッシュボウ,あうりっしゅぼう
1908,コンポジットボウ,こんぽじっとぼう
1909,エーテリアル・コンポジットボウ,えーてりある・こんぽじっとぼう
1910,オールドボウ,おーるどぼう
1911,グリダニアンプライベート・ボウ,ぐりだにあんぷらいべーと・ぼう
1912,ロミンサンプライベート・ボウ,ろみんさんぷらいべーと・ぼう
1913,ウルダハンプライベート・ボウ,うるだはんぷらいべーと・ぼう
1914,ユーキルガイル,ゆーきるがいる
1915,アッシュキャバルリーボウ,あっしゅきゃばるりーぼう
1916,エーテリアル・アッシュキャバルリーボウ,えーてりある・あっしゅきゃばるりーぼう
1917,オークロングボウ,おーくろんぐぼう
1918,エーテリアル・オークロングボウ,えーてりある・おーくろんぐぼう
1919,ネストピッカー,ねすとぴっかー
1920,ミスリルキャバルリーボウ,みすりるきゃばるりーぼう
1921,エーテリアル・ミスリルキャバルリーボウ,えーてりある・みすりるきゃばるりーぼう
1922,グリダニアンロングボウ,ぐりだにあんろんぐぼう
1923,ロミンサンコンポジットボウ,ろみんさんこんぽじっとぼう
1924,ウルダハンショートボウ,うるだはんしょーとぼう
1925,オークコンポジットボウ,おーくこんぽじっとぼう
1926,エーテリアル・オークコンポジットボウ,えーてりある・おーくこんぽじっとぼう
1927,シャドウボウ,しゃどうぼう
1928,グリダニアンショートボウ,ぐりだにあんしょーとぼう
1929,ロミンサンボウ,ろみんさんぼう
1930,ウルダハンロングボウ,うるだはんろんぐぼう
1931,ウルダハンコンポジットボウ,うるだはんこんぽじっとぼう
1932,コバルトクラッドボウ,こばるとくらっどぼう
1933,エーテリアル・コバルトクラッドボウ,えーてりある・こばるとくらっどぼう
1934,グリダニアンサージェント・ボウ,ぐりだにあんさーじぇんと・ぼう
1935,ロミンサンサージェント・ボウ,ろみんさんさーじぇんと・ぼう
1936,ウルダハンサージェント・ボウ,うるだはんさーじぇんと・ぼう
1937,ユーロングボウ,ゆーろんぐぼう
1938,エーテリアル・ユーロングボウ,えーてりある・ゆーろんぐぼう
1939,ヴァーダントショートボウ,ゔぁーだんとしょーとぼう
1940,アレソンヌ・ソングボウ,あれそんぬ・そんぐぼう
1941,ヴィンテージボウ,ゔぃんてーじぼう
1942,クラブボウ,くらぶぼう
1943,エーテリアル・クラブボウ,えーてりある・くらぶぼう
1944,未完のアルテミスの弓,みかんのあるてみすのゆみ
1945,ギガントガルロングボウ,ぎがんとがるろんぐぼう
1946,グリダニアンオフィサー・ボウ,ぐりだにあんおふぃさー・ぼう
1947,ロミンサンオフィサー・ボウ,ろみんさんおふぃさー・ぼう
1948,ウルダハンオフィサー・ボウ,うるだはんおふぃさー・ぼう
1949,ロングアーム・コンポジットボウ,ろんぐあーむ・こんぽじっとぼう
1950,イフリートボウ,いふりーとぼう
1951,モグモグボウ,もぐもぐぼう
1952,ガルーダスパイン,がるーだすぱいん
1953,サルンガ,さるんが
1954,タイタンボウ,たいたんぼう
1955,アルテミスの弓,あるてみすのゆみ
1956,アラガンコンポジットボウ,あらがんこんぽじっとぼう
1957,エルフィンボウ,えるふぃんぼう
1958,ワンド,わんど
1959,ワンドDX,わんどDX
1960,バッデッドワンド,ばっでっどわんど
1961,アッシュワンド,あっしゅわんど
1962,エーテリアル・アッシュワンド,えーてりある・あっしゅわんど
1963,バッデッドアッシュワンド,ばっでっどあっしゅわんど
1964,エーテリアル・バッデッドアッシュワンド,えーてりある・ばっでっどあっしゅわんど
1965,アッシュワンドDX,あっしゅわんどDX
1966,エーテリアル・アッシュワンドDX,えーてりある・あっしゅわんどDX
1967,ユーワンド,ゆーわんど
1968,エーテリアル・ユーワンド,えーてりある・ゆーわんど
1969,バッデッドユーワンド,ばっでっどゆーわんど
1970,エーテリアル・バッデッドユーワンド,えーてりある・ばっでっどゆーわんど
1971,バッデッドオークワンド,ばっでっどおーくわんど
1972,エーテリアル・バッデッドオークワンド,えーてりある・ばっでっどおーくわんど
1973,ウルダハンワンド,うるだはんわんど
1974,アイスワンド,あいすわんど
1975,エーテリアル・アイスワンド,えーてりある・あいすわんど
1976,アースワンド,あーすわんど
1977,エーテリアル・アースワンド,えーてりある・あーすわんど
1978,ウォーターワンド,うぉーたーわんど
1979,エーテリアル・ウォーターワンド,えーてりある・うぉーたーわんど
1980,グリダニアンワンド,ぐりだにあんわんど
1981,ファイアワンド,ふぁいあわんど
1982,エーテリアル・ファイアワンド,えーてりある・ふぁいあわんど
1983,ウィンドワンド,うぃんどわんど
1984,エーテリアル・ウィンドワンド,えーてりある・うぃんどわんど
1985,サンダーワンド,さんだーわんど
1986,エーテリアル・サンダーワンド,えーてりある・さんだーわんど
1987,バッデッドローズワンド,ばっでっどろーずわんど
1988,エーテリアル・バッデッドローズワンド,えーてりある・ばっでっどろーずわんど
1989,グリダニアンオフィサー・ワンド,ぐりだにあんおふぃさー・わんど
1990,ロミンサンオフィサー・ワンド,ろみんさんおふぃさー・わんど
1991,ウルダハンオフィサー・ワンド,うるだはんおふぃさー・わんど
1992,モグモグリリー,もぐもぐりりー
1993,ガルーダワイル,がるーだわいる
1994,タイタンケーン,たいたんけーん
1995,ウェザードケーン,うぇざーどけーん
1996,ケーン,けーん
1997,クルーク,くるーく
1998,ラディカル,らでぃかる
1999,エーテリアル・ラディカル,えーてりある・らでぃかる
2000,エルムケーン,えるむけーん
2001,エーテリアル・エルムケーン,えーてりある・えるむけーん
2002,エルムクルーク,えるむくるーく
2003,エーテリアル・エルムクルーク,えーてりある・えるむくるーく
2004,ユーラディカル,ゆーらでぃかる
2005,エーテリアル・ユーラディカル,えーてりある・ゆーらでぃかる
2006,ドクトルクルーク,どくとるくるーく
2007,グリダニアンプライベート・ケーン,ぐりだにあんぷらいべーと・けーん
2008,ロミンサンプライベート・ケーン,ろみんさんぷらいべーと・けーん
2009,ウルダハンプライベート・ケーン,うるだはんぷらいべーと・けーん
2010,パストラルユーケーン,ぱすとらるゆーけーん
2011,ユークルーク,ゆーくるーく
2012,エーテリアル・ユークルーク,えーてりある・ゆーくるーく
2013,プレプレ,ぷれぷれ
2014,オールドケーン,おーるどけーん
2015,ウォルナットケーン,うぉるなっとけーん
2016,エーテリアル・ウォルナットケーン,えーてりある・うぉるなっとけーん
2017,グリダニアンプライベート・クルーク,ぐりだにあんぷらいべーと・くるーく
2018,ロミンサンプライベート・クルーク,ろみんさんぷらいべーと・くるーく
2019,ウルダハンプライベート・クルーク,うるだはんぷらいべーと・くるーく
2020,ハート・オブ・ダーランドル,はーと・おぶ・だーらんどる
2021,クロウクルーク,くろうくるーく
2022,エーテリアル・クロウクルーク,えーてりある・くろうくるーく
2023,オークラディカル,おーくらでぃかる
2024,エーテリアル・オークラディカル,えーてりある・おーくらでぃかる
2025,ブラッドクライ,ぶらっどくらい
2026,パストラルオークケーン,ぱすとらるおーくけーん
2027,エーテリアル・パストラルオークケーン,えーてりある・ぱすとらるおーくけーん
2028,グリダニアンケーン,ぐりだにあんけーん
2029,ロミンサンラディカル,ろみんさんらでぃかる
2030,リーヴドローズラディカル,りーゔどろーずらでぃかる
2031,エーテリアル・リーヴドローズラディカル,えーてりある・りーゔどろーずらでぃかる
2032,霊木の杖,れいぼくのつえ
2033,グリダニアンラディカル,ぐりだにあんらでぃかる
2034,ロミンサンケーン,ろみんさんけーん
2035,ウルダハンクルーク,うるだはんくるーく
2036,グリダニアンサージェント・ラディカル,ぐりだにあんさーじぇんと・らでぃかる
2037,ロミンサンサージェント・ラディカル,ろみんさんさーじぇんと・らでぃかる
2038,ウルダハンサージェント・ラディカル,うるだはんさーじぇんと・らでぃかる
2039,ジェイドクルーク,じぇいどくるーく
2040,エーテリアル・ジェイドクルーク,えーてりある・じぇいどくるーく
2041,ヴィンテージケーン,ゔぃんてーじけーん
2042,アスタロトケーン,あすたろとけーん
2043,ザプラン・テンペスト,ざぷらん・てんぺすと
2044,パストラルマホガニーケーン,ぱすとらるまほがにーけーん
2045,エーテリアル・パストラルマホガニーケーン,えーてりある・ぱすとらるまほがにーけーん
2046,未完のタイラス,みかんのたいらす
2047,タネ・マフタ,たね・まふた
2048,ギガントガルケーン,ぎがんとがるけーん
2049,マッドマンリビングロッド,まっどまんりびんぐろっど
2050,イフリートケーン,いふりーとけーん
2051,アルカルロプス,あるかるろぷす
2052,タイラス,たいらす
2053,アラガンケーン,あらがんけーん
2054,オムニロッド,おむにろっど
2055,ウェザードセプター,うぇざーどせぷたー
2056,ブランド,ぶらんど
2057,セプター,せぷたー
2058,ブロンズセプター,ぶろんずせぷたー
2059,カジェル,かじぇる
2060,エーテリアル・カジェル,えーてりある・かじぇる
2061,セプターDX,せぷたーDX
2062,エーテリアル・セプターDX,えーてりある・せぷたーDX
2063,ウィンドブランド,うぃんどぶらんど
2064,エーテリアル・ウィンドブランド,えーてりある・うぃんどぶらんど
2065,ドクトルカジェル,どくとるかじぇる
2066,アイスブランド,あいすぶらんど
2067,エーテリアル・アイスブランド,えーてりある・あいすぶらんど
2068,オールドカジェル,おーるどかじぇる
2069,シルバーセプター,しるばーせぷたー
2070,エーテリアル・シルバーセプター,えーてりある・しるばーせぷたー
2071,アースブランド,あーすぶらんど
2072,エーテリアル・アースブランド,えーてりある・あーすぶらんど
2073,グリダニアンプライベート・ブランド,ぐりだにあんぷらいべーと・ぶらんど
2074,ロミンサンプライベート・ブランド,ろみんさんぷらいべーと・ぶらんど
2075,ウルダハンプライベート・ブランド,うるだはんぷらいべーと・ぶらんど
2076,シルバーセプターDX,しるばーせぷたーDX
2077,エーテリアル・シルバーセプターDX,えーてりある・しるばーせぷたーDX
2078,ファイアブランド,ふぁいあぶらんど
2079,エーテリアル・ファイアブランド,えーてりある・ふぁいあぶらんど
2080,アナテマ,あなてま
2081,グリダニアンセプター,ぐりだにあんせぷたー
2082,ウルダハンブランド,うるだはんぶらんど
2083,ライトニングブランド,らいとにんぐぶらんど
2084,エーテリアル・ライトニングブランド,えーてりある・らいとにんぐぶらんど
2085,ロミンサンカジェル,ろみんさんかじぇる
2086,ロミンサンセプター,ろみんさんせぷたー
2087,ウルダハンカジェル,うるだはんかじぇる
2088,エレクトラムセプター,えれくとらむせぷたー
2089,エーテリアル・エレクトラムセプター,えーてりある・えれくとらむせぷたー
2090,グリダニアンサージェント・カジェル,ぐりだにあんさーじぇんと・かじぇる
2091,ロミンサンサージェント・カジェル,ろみんさんさーじぇんと・かじぇる
2092,ウルダハンサージェント・カジェル,うるだはんさーじぇんと・かじぇる
2093,ヴィンテージカジェル,ゔぃんてーじかじぇる
2094,ウォーターブランド,うぉーたーぶらんど
2095,エーテリアル・ウォーターブランド,えーてりある・うぉーたーぶらんど
2096,ヴァーダントセプター,ゔぁーだんとせぷたー
2097,ジェイドセプター,じぇいどせぷたー
2098,エーテリアル・ジェイドセプター,えーてりある・じぇいどせぷたー
2099,グリダニアンオフィサー・セプター,ぐりだにあんおふぃさー・せぷたー
2100,ロミンサンオフィサー・セプター,ろみんさんおふぃさー・せぷたー
2101,ウルダハンオフィサー・カジェル,うるだはんおふぃさー・かじぇる
2102,ブラッディセプター,ぶらっでぃせぷたー
2103,イフリートカジェル,いふりーとかじぇる
2104,タイタンカジェル,たいたんかじぇる
2105,アラガンセプター,あらがんせぷたー
2106,スタッフ,すたっふ
2107,ラムホーンスタッフ,らむほーんすたっふ
2108,スタッフDX,すたっふDX
2109,ラムホーンスタッフDX,らむほーんすたっふDX
2110,エーテリアル・ラムホーンスタッフDX,えーてりある・らむほーんすたっふDX
2111,スタッグホーンスタッフ,すたっぐほーんすたっふ
2112,エーテリアル・スタッグホーンスタッフ,えーてりある・すたっぐほーんすたっふ
2113,グリダニアンプライベート・スタッフ,ぐりだにあんぷらいべーと・すたっふ
2114,ロミンサンプライベート・スタッフ,ろみんさんぷらいべーと・すたっふ
2115,ウルダハンプライベート・スタッフ,うるだはんぷらいべーと・すたっふ
2116,ブラッディホーンスタッフ,ぶらっでぃほーんすたっふ
2117,タウルススタッフ,たうるすすたっふ
2118,スタッグホーンスタッフDX,すたっぐほーんすたっふDX
2119,エーテリアル・スタッグホーンスタッフDX,えーてりある・すたっぐほーんすたっふDX
2120,テンフィンガー・トールスタッフ,てんふぃんがー・とーるすたっふ
2121,ゴートホーンスタッフ,ごーとほーんすたっふ
2122,エーテリアル・ゴートホーンスタッフ,えーてりある・ごーとほーんすたっふ
2123,ゴートホーンスタッフDX,ごーとほーんすたっふDX
2124,エーテリアル・ゴートホーンスタッフDX,えーてりある・ごーとほーんすたっふDX
2125,ホーンスタッフ,ほーんすたっふ
2126,エーテリアル・ホーンスタッフ,えーてりある・ほーんすたっふ
2127,ロミンサンスタッフ,ろみんさんすたっふ
2128,キープ・オブ・セイント,きーぷ・おぶ・せいんと
2129,グリダニアンスタッフ,ぐりだにあんすたっふ
2130,ブラックホーンスタッフ,ぶらっくほーんすたっふ
2131,エーテリアル・ブラックホーンスタッフ,えーてりある・ぶらっくほーんすたっふ
2132,オブリエ・ウィスパー,おぶりえ・うぃすぱー
2133,アイボリースタッフ,あいぼりーすたっふ
2134,エーテリアル・アイボリースタッフ,えーてりある・あいぼりーすたっふ
2135,未完の星屑のロッド,みかんのほしくずのろっど
2136,ギガントガルロングスタッフ,ぎがんとがるろんぐすたっふ
2137,モグモグスタッフ,もぐもぐすたっふ
2138,ガルーダヴァン,がるーだゔぁん
2139,アストロラーベ,あすとろらーべ
2140,星屑のロッド,ほしくずのろっど
2141,エルダースタッフ,えるだーすたっふ
2142,ウェザードグリモア,うぇざーどぐりもあ
2143,グリモア,ぐりもあ
2144,ピカトリクス,ぴかとりくす
2145,グリモアDX,ぐりもあDX
2146,アッシュピカトリクス,あっしゅぴかとりくす
2147,ハードレザーグリモア,はーどれざーぐりもあ
2148,エーテリアル・ハードレザーグリモア,えーてりある・はーどれざーぐりもあ
2149,ハードレザーグリモアDX,はーどれざーぐりもあDX
2150,エーテリアル・ハードレザーグリモアDX,えーてりある・はーどれざーぐりもあDX
2151,ユーピカトリクス,ゆーぴかとりくす
2152,ドクトルグリモア,どくとるぐりもあ
2153,グリダニアンプライベート・グリモア,ぐりだにあんぷらいべーと・ぐりもあ
2154,ロミンサンプライベート・グリモア,ろみんさんぷらいべーと・ぐりもあ
2155,ウルダハンプライベート・グリモア,うるだはんぷらいべーと・ぐりもあ
2156,アルドゴートグリモア,あるどごーとぐりもあ
2157,エーテリアル・アルドゴートグリモア,えーてりある・あるどごーとぐりもあ
2158,オールドピカトリクス,おーるどぴかとりくす
2159,ピューピル・ブック・オブ・ブラス,ぴゅーぴる・ぶっく・おぶ・ぶらす
2160,アルドゴートグリモアDX,あるどごーとぐりもあDX
2161,エーテリアル・アルドゴートグリモアDX,えーてりある・あるどごーとぐりもあDX
2162,グリダニアンプライベート・ピカトリクス,ぐりだにあんぷらいべーと・ぴかとりくす
2163,ロミンサンプライベート・ピカトリクス,ろみんさんぷらいべーと・ぴかとりくす
2164,ウルダハンプライベート・ピカトリクス,うるだはんぷらいべーと・ぴかとりくす
2165,ピューピルレザーグリモア,ぴゅーぴるれざーぐりもあ
2166,ブック・オブ・シルバー,ぶっく・おぶ・しるばー
2167,エーテリアル・ブック・オブ・シルバー,えーてりある・ぶっく・おぶ・しるばー
2168,ピューピル・ブック・オブ・シルバー,ぴゅーぴる・ぶっく・おぶ・しるばー
2169,ブック・オブ・シルバーDX,ぶっく・おぶ・しるばーDX
2170,エーテリアル・ブック・オブ・シルバーDX,えーてりある・ぶっく・おぶ・しるばーDX
2171,グリダニアングリモア,ぐりだにあんぐりもあ
2172,ロミンサングリモア,ろみんさんぐりもあ
2173,ウルダハングリモア,うるだはんぐりもあ
2174,ブック・オブ・ミスリル,ぶっく・おぶ・みすりる
2175,エーテリアル・ブック・オブ・ミスリル,えーてりある・ぶっく・おぶ・みすりる
2176,アルス・アルマデル,あるす・あるまでる
2177,アルス・ノトリア,あるす・のとりあ
2178,グリダニアンピカトリクス,ぐりだにあんぴかとりくす
2179,ロミンサンピカトリクス,ろみんさんぴかとりくす
2180,ウルダハンピカトリクス,うるだはんぴかとりくす
2181,グリダニアンサージェント・ブック,ぐりだにあんさーじぇんと・ぶっく
2182,ロミンサンサージェント・ブック,ろみんさんさーじぇんと・ぶっく
2183,ウルダハンサージェント・ブック,うるだはんさーじぇんと・ぶっく
2184,ヴィンテージピカトリクス,ゔぃんてーじぴかとりくす
2185,ブック・オブ・エレクトラム,ぶっく・おぶ・えれくとらむ
2186,エーテリアル・ブック・オブ・エレクトラム,えーてりある・ぶっく・おぶ・えれくとらむ
2187,ピューピル・ブック・オブ・ミスリル,ぴゅーぴる・ぶっく・おぶ・みすりる
2188,ダークライトグリモア,だーくらいとぐりもあ
2189,ブック・オブ・エレクトラムDX,ぶっく・おぶ・えれくとらむDX
2190,エーテリアル・ブック・オブ・エレクトラムDX,えーてりある・ぶっく・おぶ・えれくとらむDX
2191,未完のウイユヴェール,みかんのういゆゔぇーる
2192,未完のマダレムジエン,みかんのまだれむじえん
2193,マジカ・サベネア,まじか・さべねあ
2194,メディカ・サベネア,めでぃか・さべねあ
